watermarker,attack,sample_idx,z_score,p_value,is_detected,perplexity,prompt_len,text_len
kgw,clean,110,6.857275130999355,3.5093189568396237e-12,1,14.0234375,30,142
kgw,clean,111,9.487991253262095,1.1776452527397046e-21,1,17.59375,30,152
kgw,clean,112,7.115993439946571,5.555479002062175e-13,1,10.0625,30,143
kgw,clean,113,7.358612047846947,9.291611875507772e-14,1,9.75,30,149
kgw,clean,114,6.4051261522034855,7.512254978564263e-11,1,9.453125,30,161
kgw,clean,115,5.167050676973538,1.1890839928194361e-07,1,9.484375,30,107
kgw,clean,116,7.472429946297629,3.9363641718797886e-14,1,14.078125,30,155
kgw,clean,117,4.323460152737352,7.680044586540954e-06,1,-1.0,30,32
kgw,clean,118,9.043241663265434,7.6046573604091e-20,1,19.046875,30,157
kgw,clean,119,8.192941705230835,1.2745882936689985e-16,1,11.9921875,30,165
kgw,clean,120,6.768912897813195,6.487681240704112e-12,1,7.4921875,30,156
kgw,clean,121,7.669649888473704,8.623322822448705e-15,1,9.4296875,30,157
kgw,clean,122,4.522670168666455,3.053217879504434e-06,1,-1.0,30,36
kgw,clean,123,6.230769230769231,2.3207520288758604e-10,1,8.0859375,30,147
kgw,clean,124,8.505532671238491,9.03818529578661e-18,1,11.875,30,168
kgw,clean,125,7.551439758366772,2.1523632518931597e-14,1,9.5625,30,139
kgw,clean,126,7.277741218357472,1.6972784335799716e-13,1,10.296875,30,138
kgw,clean,127,8.446016548096875,1.5070549377651815e-17,1,16.046875,30,156
kgw,clean,128,7.669649888473704,8.623322822448705e-15,1,11.09375,30,123
kgw,clean,129,7.804588535595246,2.9847993204622185e-15,1,11.8984375,30,156
kgw,clean,130,6.337502222976297,1.1675992101789938e-10,1,14.078125,30,105
kgw,clean,131,7.06129438934808,8.247934747040561e-13,1,13.015625,30,158
kgw,clean,132,0.5773502691896258,0.28185143082538655,0,-1.0,30,3
kgw,clean,133,8.493600116431967,1.001663725333012e-17,1,21.21875,30,163
kgw,clean,134,5.940655749029464,1.419420992955616e-09,1,9.6015625,30,146
kgw,clean,135,6.516946235415335,3.587656467767337e-11,1,14.21875,30,95
kgw,clean,136,7.091242083423347,6.64568018037874e-13,1,11.2890625,30,129
kgw,clean,137,6.609001368025944,1.934605728153458e-11,1,23.8125,30,84
kgw,clean,138,8.497058314499201,9.722787959890805e-18,1,16.046875,30,148
kgw,clean,139,7.362863892934755,9.000294264246431e-14,1,9.0859375,30,139
kgw,clean,140,9.058078189539152,6.638453432735538e-20,1,13.1484375,30,171
kgw,clean,141,5.4097895323949645,3.154943025214296e-08,1,8.0546875,30,127
kgw,clean,142,5.339390499775317,4.6629788105069864e-08,1,5.52734375,28,142
kgw,clean,143,9.875414397573882,2.660627814517023e-23,1,10.984375,30,152
kgw,clean,144,8.436614877321075,1.6333029998686915e-17,1,10.359375,30,154
kgw,clean,145,7.8628393360313815,1.877612707201244e-15,1,15.3984375,30,132
kgw,clean,146,4.846153846153846,6.293895879846254e-07,1,7.8046875,30,154
kgw,clean,147,7.00634632949934,1.2231097982162352e-12,1,7.50390625,30,149
kgw,clean,148,9.607409930954095,3.719841093757101e-22,1,12.0625,30,166
kgw,clean,149,8.973818126344321,1.432050113276766e-19,1,13.4296875,30,158
kgw,clean,150,9.177999171377655,2.195877035635999e-20,1,11.265625,30,135
kgw,clean,151,3.857142857142857,5.7360060523280154e-05,0,37.21875,30,36
kgw,clean,152,7.236272269866327,2.305925146261262e-13,1,14.578125,30,169
kgw,clean,153,7.769230769230769,3.948209542599701e-15,1,15.5546875,30,142
kgw,clean,154,5.494144950992371,1.96303964990918e-08,1,7.4921875,30,140
kgw,clean,155,8.39922385259298,2.24719659482851e-17,1,14.578125,30,161
kgw,clean,156,5.4443572293729625,2.5996392782673457e-08,1,8.6015625,30,151
kgw,clean,157,9.258200997725515,1.039527435930354e-20,1,7.71484375,30,151
kgw,clean,158,6.230769230769231,2.3207520288758604e-10,1,10.9453125,30,133
kgw,clean,159,7.319931375965024,1.2404889768536713e-13,1,10.6015625,30,137
kgw,clean,160,8.795200711499172,7.139625246202466e-19,1,18.46875,30,156
kgw,clean,161,7.7181105699018575,5.903338068721063e-15,1,18.765625,30,120
kgw,clean,162,7.115124735378853,5.5905834025161e-13,1,8.875,30,156
kgw,clean,163,7.506085355581127,3.0460851487503344e-14,1,12.8203125,30,150
kgw,clean,164,8.125143941608437,2.2341590986365716e-16,1,11.9921875,30,143
kgw,clean,165,8.547882681842413,6.268352585806356e-18,1,14.4140625,30,160
