watermarker,attack,sample_idx,z_score,p_value,is_detected,perplexity,prompt_len,text_len
semstamp,clean,0,0.9999999999999998,0.15865525393145707,0,14.8125,30,132
semstamp,clean,1,-2.3333333333333335,0.9901846713713547,0,3.962890625,30,161
semstamp,clean,2,1.7320508075688774,0.0416322583317752,0,35.25,30,64
semstamp,clean,3,0.7745966692414833,0.21928901304049997,0,17.828125,30,121
semstamp,clean,4,-0.7745966692414833,0.7807109869595,0,17.515625,30,67
semstamp,clean,6,1.7320508075688774,0.0416322583317752,0,57.21875,30,53
semstamp,clean,7,4.1461399144838555,1.6906362816507835e-05,1,8.9140625,30,159
semstamp,clean,8,1.2909944487358054,0.09835280122947349,0,14.1328125,30,156
semstamp,clean,9,-0.5773502691896256,0.7181485691746134,0,14.078125,30,141
semstamp,clean,10,-0.6546536707079774,0.7436546198690384,0,8.46875,30,160
semstamp,clean,11,0.21821789023599264,0.4136296732813556,0,16.015625,30,88
semstamp,clean,12,0.0,0.5,0,12.3515625,30,156
semstamp,clean,13,-2.3570226039551585,0.9907889372729505,0,12.8203125,30,153
semstamp,clean,14,2.3237900077244507,0.01006837577517315,0,12.15625,30,164
semstamp,clean,15,0.21821789023599264,0.4136296732813556,0,12.5234375,30,137
semstamp,clean,16,-1.6666666666666667,0.9522096477271853,0,59.71875,30,43
semstamp,clean,17,2.8284271247461903,0.0023388674905236288,0,11.0703125,30,157
semstamp,clean,18,-0.7745966692414833,0.7807109869595,0,8.65625,30,102
semstamp,clean,19,1.6329931618554523,0.051235217429874684,0,13.859375,30,64
semstamp,clean,20,3.7712361663282534,8.122042259340038e-05,0,16.75,30,162
semstamp,clean,22,0.0,1.0,0,-1.0,30,23
semstamp,clean,23,1.347150628109127,0.08896586263412726,0,18.28125,30,129
semstamp,clean,24,0.4714045207910319,0.3186759441169684,0,15.578125,30,130
semstamp,clean,25,0.9999999999999998,0.15865525393145707,0,16.171875,30,119
semstamp,clean,26,-0.1924500897298755,0.576305170156643,0,14.7265625,30,148
semstamp,clean,27,1.6329931618554516,0.05123521742987478,0,7.2265625,30,101
semstamp,clean,28,0.0,1.0,0,-1.0,30,14
semstamp,clean,29,-0.21821789023599264,0.5863703267186444,0,22.578125,30,71
semstamp,clean,30,1.2909944487358054,0.09835280122947349,0,8.4375,30,138
semstamp,clean,31,0.5773502691896261,0.2818514308253864,0,17.9375,30,150
semstamp,clean,32,-0.8164965809277261,0.7928919108787373,0,34.375,30,62
semstamp,clean,33,1.2909944487358054,0.09835280122947349,0,15.4296875,30,164
semstamp,clean,34,0.9999999999999998,0.15865525393145707,0,42.59375,30,58
semstamp,clean,35,0.0,0.5,0,8.3203125,30,106
semstamp,clean,36,0.3333333333333335,0.36944134018176356,0,29.046875,30,99
semstamp,clean,37,1.2909944487358054,0.09835280122947349,0,2.62109375,30,164
semstamp,clean,38,0.6546536707079769,0.25634538013096175,0,13.1953125,30,99
semstamp,clean,39,0.9622504486493759,0.1679619065758679,0,9.8828125,30,151
