watermarker,attack,sample_idx,z_score,p_value,is_detected,perplexity,prompt_len,text_len
unigram,clean,183,7.212489168102785,2.746910108777636e-13,1,18.65625,30,170
unigram,clean,184,7.919595949289332,1.1914181422915142e-15,1,13.96875,30,132
unigram,clean,185,8.48528137423857,1.0759868356249456e-17,1,10.15625,30,151
unigram,clean,186,8.061017305526642,3.783105810931244e-16,1,10.0,19,146
unigram,clean,187,4.216370213557839,1.24133031694023e-05,1,17.375,30,74
unigram,clean,188,10.323759005323593,2.7512868753459563e-25,1,10.5234375,30,149
unigram,clean,189,9.758073580374356,8.518020964828397e-23,1,7.1484375,30,142
unigram,clean,190,8.626702730475879,3.157301075096865e-18,1,8.875,30,164
unigram,clean,191,9.616652224137045,3.4004302826656326e-22,1,11.421875,30,175
unigram,clean,192,8.061017305526642,3.783105810931244e-16,1,13.4296875,30,169
unigram,clean,193,0.282842712474619,0.38864870539476076,0,1.513671875,30,158
unigram,clean,194,7.212489168102785,2.746910108777636e-13,1,10.5234375,30,147
unigram,clean,195,8.626702730475879,3.157301075096865e-18,1,12.6171875,30,161
unigram,clean,196,9.758073580374356,8.518020964828397e-23,1,6.27734375,30,152
unigram,clean,197,8.909545442950499,2.562110843697821e-19,1,8.5546875,30,155
unigram,clean,198,8.061017305526642,3.783105810931244e-16,1,12.7421875,30,154
unigram,clean,199,9.192388155425117,1.9210741635603234e-20,1,6.39453125,30,128
unigram,synonym_30,0,3.4057354295988875,0.0003299304596974183,0,-1,30,172
unigram,synonym_30,1,2.917299829957891,0.0017653809589155865,0,-1,30,122
unigram,synonym_30,2,7.372097807744857,8.398185496120407e-14,1,-1,30,150
unigram,synonym_30,3,6.015556157817037,8.963506973580142e-10,1,-1,30,178
unigram,synonym_30,4,2.7136021011998728,0.0033278027414746884,0,-1,30,28
unigram,synonym_30,5,5.637710863797804,8.616276442099701e-09,1,-1,30,166
unigram,synonym_30,6,6.8479731922741385,3.74517984199715e-12,1,-1,30,152
unigram,synonym_30,7,4.1631571828670655,1.569385683357724e-05,1,-1,30,180
unigram,synonym_30,8,6.08697642933518,5.753145102453611e-10,1,-1,30,150
unigram,synonym_30,9,5.494422557947561,1.9599544504147532e-08,1,-1,30,161
unigram,synonym_30,10,8.054612172611717,3.9865603803568174e-16,1,-1,30,164
unigram,synonym_30,11,5.547001962252292,1.4530474100349031e-08,1,-1,30,147
unigram,synonym_30,12,3.9391929857916765,4.087807433364627e-05,0,-1,30,171
unigram,synonym_30,13,6.152273343221969,3.8190042984531e-10,1,-1,30,169
unigram,synonym_30,14,2.932942300427066,0.001678831429836181,0,-1,30,139
unigram,synonym_30,15,7.533091977898236,2.4776340060146588e-14,1,-1,30,155
unigram,synonym_30,16,6.3012603781260434,1.476174706451255e-10,1,-1,30,152
unigram,synonym_30,17,6.402384034640082,7.648465389754853e-11,1,-1,30,166
unigram,synonym_30,18,6.05599924897232,6.977432626983523e-10,1,-1,30,130
unigram,synonym_30,19,6.986316085047354,1.410989556376226e-12,1,-1,30,161
unigram,synonym_30,20,4.650874179187245,1.6526547442428475e-06,1,-1,30,89
unigram,synonym_30,21,6.8418524738284034,3.908778757139559e-12,1,-1,30,129
unigram,synonym_30,22,4.384062043356595,5.824328683599779e-06,1,-1,30,137
unigram,synonym_30,23,6.363961030678928,9.830802207714439e-11,1,-1,30,146
unigram,synonym_30,24,6.2277406306965535,2.366048033893143e-10,1,-1,30,166
unigram,synonym_30,25,5.824352060364906,2.866729983415029e-09,1,-1,30,159
unigram,synonym_30,26,5.138915323706487,1.381644375074231e-07,1,-1,30,164
unigram,synonym_30,27,3.7872527750454617,7.616105972402467e-05,0,-1,30,39
unigram,synonym_30,28,6.014062667755425,9.046525619670172e-10,1,-1,30,178
unigram,synonym_30,29,7.79067271041392,3.3326681127750333e-15,1,-1,30,175
unigram,synonym_30,30,3.422308449270933,0.00031045915480578296,0,-1,30,164
unigram,synonym_30,31,5.90713747323975,1.7405162827042754e-09,1,-1,30,183
unigram,synonym_30,32,7.488452649040593,3.484516009804443e-14,1,-1,30,156
unigram,synonym_30,33,6.677755390968688,1.2131477852981861e-11,1,-1,30,164
unigram,synonym_30,34,5.827942371086193,2.805747415052715e-09,1,-1,30,164
unigram,synonym_30,35,5.824352060364906,2.866729983415029e-09,1,-1,30,139
unigram,synonym_30,36,6.285419119397966,1.6348517999537756e-10,1,-1,30,123
unigram,synonym_30,37,4.109974682633933,1.978512496172632e-05,1,-1,30,27
unigram,synonym_30,38,6.309042724574189,1.403833055810846e-10,1,-1,30,135
unigram,synonym_30,39,8.2,1.2019351542735735e-16,1,-1,30,169
unigram,synonym_30,40,5.629889179541018,9.016272314749357e-09,1,-1,30,153
unigram,synonym_30,41,7.904477796209515,1.3452956524718262e-15,1,-1,30,182
unigram,synonym_30,42,6.092848842499201,5.545939418332129e-10,1,-1,30,158
unigram,synonym_30,43,6.294601621181279,1.5409516162529755e-10,1,-1,30,158
unigram,synonym_30,44,6.324937226397934,1.2666777421038936e-10,1,-1,30,148
unigram,synonym_30,45,6.046918007655168,7.382142285925835e-10,1,-1,30,154
unigram,synonym_30,46,6.783368227292564,5.870294078936106e-12,1,-1,30,171
unigram,synonym_30,47,6.575959492214292,2.4170207570353445e-11,1,-1,30,114
unigram,synonym_30,48,5.544713010114412,1.4721834833556032e-08,1,-1,30,159
unigram,synonym_30,49,8.880726241597534,3.321262266433716e-19,1,-1,30,163
unigram,synonym_30,50,8.516354964818719,8.232681738376948e-18,1,-1,30,144
unigram,synonym_30,51,8.311320519657981,4.7321455336661824e-17,1,-1,30,152
unigram,synonym_30,52,4.276718669803423,9.483412288071348e-06,1,-1,30,151
unigram,synonym_30,53,9.190869448440344,1.94839393417924e-20,1,-1,30,155
unigram,synonym_30,54,4.273657794371962,9.614604369954523e-06,1,-1,30,83
unigram,synonym_30,55,8.262882630038876,7.109802019641995e-17,1,-1,30,177
unigram,synonym_30,56,7.929596753486094,1.0992930614006263e-15,1,-1,30,182
unigram,synonym_30,57,7.701540462154053,6.7217795863789314e-15,1,-1,30,167
unigram,synonym_30,58,8.812013601351692,6.145885364679024e-19,1,-1,30,171
unigram,synonym_30,59,4.842159810240362,6.421770031367781e-07,1,-1,30,167
unigram,synonym_30,60,7.332133454559806,1.1325867782054819e-13,1,-1,30,165
unigram,synonym_30,61,4.409081537009721,5.190496920021147e-06,1,-1,30,98
unigram,synonym_30,62,8.970852271450605,1.4711442785794558e-19,1,-1,30,168
unigram,synonym_30,63,8.772408845389768,8.744203968598906e-19,1,-1,30,184
unigram,synonym_30,64,7.437014101369,5.149328048553927e-14,1,-1,30,162
unigram,synonym_30,65,5.561149194914497,1.340019771961635e-08,1,-1,30,115
unigram,synonym_30,66,8.004760488371309,5.984970922881402e-16,1,-1,30,157
unigram,synonym_30,67,6.980022974225853,1.4756589846217877e-12,1,-1,30,150
unigram,synonym_30,68,6.4559465055883845,5.3772297907487035e-11,1,-1,30,153
unigram,synonym_30,69,6.741998624632421,7.811128107835995e-12,1,-1,30,163
unigram,synonym_30,70,2.6475854543081474,0.0040534433873287605,0,-1,30,162
unigram,synonym_30,71,2.6870057685088806,0.003604785382371263,0,-1,30,84
unigram,synonym_30,72,9.196875788649354,1.842540268383646e-20,1,-1,30,157
unigram,synonym_30,73,6.550323331813121,2.8706320420002706e-11,1,-1,30,143
unigram,synonym_30,74,7.803409760066118,3.0128248592124678e-15,1,-1,30,161
unigram,synonym_30,75,6.015556157817037,8.963506973580142e-10,1,-1,30,155
unigram,synonym_30,76,8.508087905552719,8.841255786872881e-18,1,-1,30,173
unigram,synonym_30,77,7.22465585158996,2.51186212192131e-13,1,-1,30,151
unigram,synonym_30,78,5.130976815083369,1.4412120813862958e-07,1,-1,30,137
unigram,synonym_30,79,7.120653320005384,5.370833375857045e-13,1,-1,30,69
unigram,synonym_30,80,5.25004409152561,7.603140421312433e-08,1,-1,30,80
unigram,synonym_30,81,5.989327000147174,1.0535556555996443e-09,1,-1,30,153
unigram,synonym_30,82,4.922406778759271,4.27431446843376e-07,1,-1,30,171
unigram,synonym_30,83,6.967330142916177,1.6150603516651186e-12,1,-1,30,142
unigram,synonym_30,84,8.188103873611096,1.3268687294857642e-16,1,-1,30,174
unigram,synonym_30,85,6.721344403334447,9.002772144154262e-12,1,-1,30,158
unigram,synonym_30,86,7.5038694599545055,3.0980505330288004e-14,1,-1,30,156
unigram,synonym_30,87,8.547882681842413,6.268352585806356e-18,1,-1,30,95
unigram,synonym_30,88,4.702478122502097,1.2851138335057529e-06,1,-1,30,162
unigram,synonym_30,89,8.109307588519343,2.5454512878375566e-16,1,-1,30,128
unigram,synonym_30,90,5.7421217870071715,4.674876832180104e-09,1,-1,30,170
unigram,synonym_30,91,5.0,2.866515718791933e-07,1,-1,30,167
unigram,synonym_30,92,4.199413184011237,1.3380380407710156e-05,1,-1,30,175
unigram,synonym_30,93,9.023334236725555,9.122493699432159e-20,1,-1,30,166
unigram,synonym_30,94,6.235217259430538,2.2557575579860545e-10,1,-1,30,122
unigram,synonym_30,95,6.914459928118824,2.348245691591891e-12,1,-1,30,143
unigram,synonym_30,96,7.109293641056498,5.831917637782773e-13,1,-1,30,168
unigram,synonym_30,97,8.866666666666667,3.7684049429933245e-19,1,-1,30,129
unigram,synonym_30,98,7.4732041647344865,3.913263642392427e-14,1,-1,30,158
unigram,synonym_30,99,5.769499866788394,3.975357056837828e-09,1,-1,24,155
unigram,synonym_30,100,8.886617051320622,3.1498839659686576e-19,1,-1,30,162
unigram,synonym_30,101,5.473987486932374,2.200100745040424e-08,1,-1,30,116
unigram,synonym_30,102,9.433485792940353,1.983410750239243e-21,1,-1,30,145
unigram,synonym_30,103,5.66055301760493,7.544298161183766e-09,1,-1,30,157
unigram,synonym_30,104,4.281360678695938,9.287700223040928e-06,1,-1,30,163
unigram,synonym_30,105,7.314694929028955,1.2898339067555999e-13,1,-1,18,135
unigram,synonym_30,106,5.963027109421214,1.2380366120956902e-09,1,-1,30,151
unigram,synonym_30,107,6.324937226397934,1.2666777421038936e-10,1,-1,30,160
unigram,synonym_30,108,5.3452248382484875,4.51524434018236e-08,1,-1,30,173
unigram,synonym_30,109,6.804138174397717,5.082796817912267e-12,1,-1,30,169
unigram,synonym_30,110,6.940220937885671,1.9574359522832235e-12,1,-1,30,155
unigram,synonym_30,111,8.556812935845192,5.801529120731322e-18,1,-1,30,153
unigram,synonym_30,112,1.0,0.15865525393145707,0,-1,30,43
unigram,synonym_30,113,6.624629369686601,1.7406025991393762e-11,1,-1,30,152
unigram,synonym_30,114,8.167366916757272,1.575965720551202e-16,1,-1,30,174
unigram,synonym_30,115,8.882347881956882,3.2731866707618943e-19,1,-1,30,173
unigram,synonym_30,116,6.605215059283191,1.9847034278566773e-11,1,-1,30,131
unigram,synonym_30,117,5.251356413922646,7.549160295670652e-08,1,-1,30,161
unigram,synonym_30,118,6.240377207533828,2.1825847547174954e-10,1,-1,30,165
unigram,synonym_30,119,6.425707714031835,6.562869831277896e-11,1,-1,30,176
unigram,synonym_30,120,7.246010826461431,2.1461290876051468e-13,1,-1,30,177
unigram,synonym_30,121,6.762642481555072,6.774865722731843e-12,1,-1,30,154
unigram,synonym_30,122,7.246010826461431,2.1461290876051468e-13,1,-1,30,169
unigram,synonym_30,123,6.067798762169179,6.483762142689003e-10,1,-1,30,182
unigram,synonym_30,124,8.004806248556118,5.982745818830575e-16,1,-1,30,184
unigram,synonym_30,125,6.741966054512083,7.812879760437772e-12,1,-1,30,153
unigram,synonym_30,126,6.206148489181309,2.7149438173522886e-10,1,-1,30,167
unigram,synonym_30,127,5.138915323706487,1.381644375074231e-07,1,-1,30,143
unigram,synonym_30,128,6.409943731482882,7.278667700751468e-11,1,-1,30,140
unigram,synonym_30,129,6.571287406727709,2.4941034513440182e-11,1,-1,30,168
unigram,synonym_30,130,7.576023710740383,1.7815335902991102e-14,1,-1,30,161
unigram,synonym_30,131,5.212860351426869,9.297544016762388e-08,1,-1,30,153
unigram,synonym_30,132,7.524716554349471,2.641740807362303e-14,1,-1,30,156
unigram,synonym_30,133,6.835859270246632,4.075746786429639e-12,1,-1,30,174
unigram,synonym_30,134,6.87683859712507,3.0597688202441317e-12,1,-1,30,143
unigram,synonym_30,135,1.5874507866387544,0.05620529232768185,0,-1,30,111
unigram,synonym_30,136,7.194481453189082,3.134929431310162e-13,1,-1,30,140
unigram,synonym_30,137,6.01791583563485,8.833850346195013e-10,1,-1,30,169
unigram,synonym_30,138,4.2953987533697555,8.718980476476976e-06,1,-1,30,167
unigram,synonym_30,139,4.432963206558078,4.647336624641424e-06,1,-1,30,133
unigram,synonym_30,140,8.564858872844146,5.410414887783545e-18,1,-1,30,176
unigram,synonym_30,141,6.733333333333333,8.290979087206774e-12,1,-1,30,157
unigram,synonym_30,142,8.827110195082831,5.370747909049642e-19,1,-1,28,156
unigram,synonym_30,143,7.246010826461431,2.1461290876051468e-13,1,-1,30,161
unigram,synonym_30,144,6.866666666666666,3.285969311264602e-12,1,-1,30,170
unigram,synonym_30,145,5.991903922907912,1.0369922445100439e-09,1,-1,30,151
