watermarker,attack,sample_idx,z_score,p_value,is_detected,perplexity,prompt_len,text_len
gpw_sp,clean,27,11.655116551454764,1.0804228126561383e-31,1,14.15625,30,205
gpw_sp,clean,28,13.858251022604412,5.670193325747001e-44,1,17.015625,30,196
gpw_sp,clean,29,14.269782119650902,1.6881590987169027e-46,1,10.546875,30,211
gpw_sp,clean,30,11.841185372711372,1.1952508950864707e-32,1,10.6015625,30,178
gpw_sp,clean,31,14.079410904767862,2.5415874618503743e-45,1,19.234375,30,178
gpw_sp,clean,32,12.377353903550054,1.7329101587548156e-35,1,16.203125,30,184
gpw_sp,clean,33,12.927997473035814,1.5643088109132956e-38,1,15.671875,30,195
gpw_sp,clean,34,11.642243416403263,1.2565839454982779e-31,1,16.140625,30,187
gpw_sp,clean,35,8.561672878979344,5.562072705910153e-18,1,9.65625,30,168
gpw_sp,clean,36,9.563062628065955,5.716126135738814e-22,1,35.8125,30,110
gpw_sp,clean,37,14.321302176170214,8.053824780643259e-47,1,25.296875,30,193
gpw_sp,clean,38,10.919613930260878,4.6444903202930675e-28,1,11.8984375,30,185
gpw_sp,clean,39,12.812248866301932,7.00084664543382e-38,1,20.796875,30,179
gpw_sp,clean,40,11.67607943145331,8.445396711748787e-32,1,22.453125,30,179
gpw_sp,clean,41,13.562202351581892,3.354549921905168e-42,1,15.953125,30,194
gpw_sp,clean,42,11.289357914536614,7.405735114112206e-30,1,14.3515625,30,178
gpw_sp,clean,43,3.827459021643849,6.473646526192152e-05,0,36.875,30,47
gpw_sp,clean,44,11.672591708029724,8.798954421365545e-32,1,14.15625,30,194
gpw_sp,clean,45,2.0765513907595645,0.01892149164819676,0,54.28125,30,47
gpw_sp,clean,46,13.448254685060114,1.5761246159121638e-41,1,19.578125,30,194
gpw_sp,clean,47,12.73478976470291,1.8943262463413814e-37,1,22.671875,30,191
gpw_sp,clean,48,11.875713591175638,7.913881648970366e-33,1,20.921875,30,186
gpw_sp,clean,49,7.2979378525249645,1.4610577130249426e-13,1,37.90625,30,81
gpw_sp,clean,50,11.210936236419576,1.8018064565694402e-29,1,13.484375,30,198
gpw_sp,clean,51,12.657710776371292,5.070681823556622e-37,1,18.65625,30,183
gpw_sp,clean,52,11.551499984228405,3.6271579965416053e-31,1,16.59375,30,175
gpw_sp,clean,53,8.913295995230794,2.4768753721691804e-19,1,12.5234375,30,130
gpw_sp,clean,54,7.995330966091139,6.461312867117192e-16,1,17.28125,30,111
gpw_sp,clean,55,13.154982076606117,7.96606426074124e-40,1,25.640625,30,188
gpw_sp,clean,56,0.43785587207312093,0.330745382959285,0,-1.0,30,33
gpw_sp,clean,57,12.0237044681238,1.3336953222947574e-33,1,33.96875,30,175
gpw_sp,clean,58,4.765821306036142,9.404295091660191e-07,1,46.25,30,63
gpw_sp,clean,59,6.167276759180336,3.47380482613234e-10,1,34.90625,30,70
gpw_sp,clean,60,9.295174563961066,7.348241994968546e-21,1,18.4375,30,132
gpw_sp,clean,61,8.492823292676091,1.0083841108827123e-17,1,31.046875,30,103
gpw_sp,clean,62,3.1021932369970333,0.0009604626126389409,0,69.5625,30,50
gpw_sp,clean,63,8.730693113049876,1.2655831078940857e-18,1,32.9375,30,95
gpw_sp,clean,64,11.323005036916612,5.047550554987434e-30,1,18.359375,30,183
gpw_sp,clean,65,11.205104716948954,1.9244916693466236e-29,1,13.5078125,30,173
gpw_sp,clean,66,6.018936885711186,8.77831511688872e-10,1,24.0,30,79
gpw_sp,clean,67,12.804825344836988,7.703603897311333e-38,1,25.890625,30,203
gpw_sp,clean,68,12.671194393592021,4.27020082489135e-37,1,24.09375,30,190
gpw_sp,clean,69,12.063928416525862,8.18901402874041e-34,1,14.9296875,30,163
gpw_sp,clean,70,5.198137973816894,1.0064734978361275e-07,1,19.171875,30,75
gpw_sp,clean,71,-0.862068744156801,0.8056751550684513,0,-1.0,30,31
gpw_sp,clean,72,11.434697437360986,1.4025641465326708e-30,1,15.671875,30,192
gpw_sp,clean,73,13.188262158409625,5.1260714170301766e-40,1,21.9375,30,171
gpw_sp,clean,74,13.458615507413612,1.370010723913413e-41,1,24.046875,30,166
gpw_sp,clean,75,9.055998309762572,6.766208781402509e-20,1,18.46875,30,148
gpw_sp,clean,76,12.405015560149097,1.2273253368865199e-35,1,10.296875,30,201
gpw_sp,clean,77,3.4399670242293494,0.0002908925334823961,0,37.8125,30,55
gpw_sp,clean,78,12.385854650345106,1.5587300207227304e-35,1,21.046875,30,164
gpw_sp,clean,79,13.875217758141948,4.4760405463975005e-44,1,32.53125,30,165
gpw_sp,clean,80,13.294383706825867,1.2476032645604038e-40,1,20.6875,30,206
gpw_sp,clean,81,1.202416286883724,0.11460114104908836,0,159.875,30,40
gpw_sp,clean,82,11.95556399130142,3.035996672532228e-33,1,17.765625,30,198
gpw_sp,clean,83,-0.6113929068418548,0.7295302513186988,0,2490.0,30,33
gpw_sp,clean,84,7.84181913800606,2.220328292590916e-15,1,35.875,30,94
gpw_sp,clean,85,9.129723178455974,3.433733494373454e-20,1,28.890625,30,108
gpw_sp,clean,86,11.663483002814871,9.793150350541578e-32,1,21.171875,30,164
gpw_sp,clean,87,11.892164239390063,6.499690479668036e-33,1,19.546875,30,172
gpw_sp,clean,88,11.387251736621314,2.420078903452968e-30,1,16.71875,30,194
gpw_sp,clean,89,8.679755907277627,1.9830955049836324e-18,1,19.890625,30,94
gpw_sp,clean,90,12.878194044522552,2.9858284781110144e-38,1,24.796875,30,179
gpw_sp,clean,91,13.220453832094334,3.3429659192554346e-40,1,23.53125,30,199
gpw_sp,clean,92,10.29354617274444,3.7674577853668557e-25,1,21.671875,30,146
gpw_sp,clean,93,11.625468522229724,1.529552074791267e-31,1,30.859375,30,158
gpw_sp,clean,94,12.527133188941315,2.6522837384295593e-36,1,21.046875,30,173
gpw_sp,clean,95,2.6304050504171346,0.004264159449566835,0,2610.0,30,37
gpw_sp,clean,96,1.5884092158693728,0.056096917439115344,0,408.25,30,35
gpw_sp,clean,97,9.05262176509613,6.978803913211234e-20,1,20.125,30,145
gpw_sp,clean,98,12.456190655444232,6.470282973694018e-36,1,23.765625,30,189
gpw_sp,clean,99,11.12411286607984,4.787682994885909e-29,1,12.5703125,24,103
gpw_sp,clean,100,13.19217003642636,4.867112500345796e-40,1,22.765625,30,181
gpw_sp,clean,101,13.50644814644722,7.163429390395324e-42,1,22.84375,30,192
gpw_sp,clean,102,14.291328482749273,1.2391804960274196e-46,1,31.234375,30,181
gpw_sp,clean,103,12.172057391910267,2.1895189647854235e-34,1,16.90625,30,186
gpw_sp,clean,104,4.074633054058514,2.3043478929138267e-05,1,270.75,30,47
gpw_sp,clean,105,-0.5256900772856784,0.7004482203837042,0,-1.0,18,18
gpw_sp,clean,106,11.770205584626344,2.7794439698460656e-32,1,26.046875,30,187
gpw_sp,clean,107,12.243160795039891,9.138676288272844e-35,1,14.4375,30,178
gpw_sp,clean,108,10.195460160444833,1.0387915390109542e-24,1,13.09375,30,177
gpw_sp,clean,109,14.081222004435617,2.4772786868603003e-45,1,19.203125,30,195
gpw_sp,clean,110,5.269165598903116,6.852264397054006e-08,1,61.375,30,68
gpw_sp,clean,111,12.093891986505625,5.688340049259294e-34,1,14.6953125,30,192
gpw_sp,clean,112,13.065602046532069,2.588669955523136e-39,1,14.609375,30,177
gpw_sp,clean,113,12.162907859470785,2.4491738911273586e-34,1,17.21875,30,200
gpw_sp,clean,114,12.704637927401729,2.7863375299095497e-37,1,19.09375,30,189
gpw_sp,clean,115,12.402148109314815,1.2720530971936436e-35,1,28.828125,30,149
gpw_sp,clean,116,12.584278724616512,1.2884283451488781e-36,1,13.2265625,30,195
gpw_sp,clean,117,6.313623758083399,1.3628807817832966e-10,1,19.203125,30,73
gpw_sp,clean,118,12.22307810455435,1.1702586958998616e-34,1,21.84375,30,181
gpw_sp,clean,119,9.215918369547563,1.5431246981660158e-20,1,38.5,30,101
gpw_sp,clean,120,14.022965674605484,5.640026974023186e-45,1,26.25,30,186
gpw_sp,clean,121,6.6400299542991705,1.5680970560589208e-11,1,23.484375,30,83
gpw_sp,clean,122,1.5929333300108073,0.05558757411837714,0,40.5625,30,48
gpw_sp,clean,123,7.684467604501213,7.68172726729754e-15,1,27.078125,30,102
gpw_sp,clean,124,12.747718527896025,1.605013215970104e-37,1,36.65625,30,167
gpw_sp,clean,125,12.093582641063648,5.709804914188552e-34,1,15.3125,30,185
gpw_sp,clean,126,13.028519448550155,4.211306318301649e-39,1,21.171875,30,155
gpw_sp,clean,127,11.611249039281544,1.8064947583263818e-31,1,17.765625,30,184
gpw_sp,clean,128,5.1820146918862156,1.0975096020937731e-07,1,38.40625,30,62
gpw_sp,clean,129,12.030413658395675,1.229627548602268e-33,1,17.34375,30,196
gpw_sp,clean,130,8.31612185677843,4.544418694210682e-17,1,23.484375,30,119
gpw_sp,clean,131,8.744952834767746,1.1155441186056218e-18,1,15.609375,30,124
gpw_sp,clean,132,13.03658359999657,3.788858287423199e-39,1,16.65625,30,189
gpw_sp,clean,133,1.6510286569509947,0.04936636174953418,0,184.75,30,36
gpw_sp,clean,134,12.086176996897338,6.24838259791942e-34,1,19.46875,30,175
gpw_sp,clean,135,4.511914034963515,3.212261383207952e-06,1,39.1875,30,68
gpw_sp,clean,136,11.45466230933359,1.1141499440105212e-30,1,18.6875,30,180
gpw_sp,clean,137,6.394994558951359,8.027653642605491e-11,1,52.1875,30,73
gpw_sp,clean,138,2.472234264819625,0.006713574814910367,0,62.84375,30,54
gpw_sp,clean,139,11.371037071506121,2.9145426188905845e-30,1,10.0,30,174
gpw_sp,clean,140,1.6810348622195228,0.04637807159991342,0,1523.0,30,34
gpw_sp,clean,141,11.139908423790164,4.010088684737447e-29,1,12.3515625,30,177
gpw_sp,clean,142,-0.5014112777584941,0.6919591478130321,0,-1.0,28,28
gpw_sp,clean,143,4.601638276223178,2.09590363643136e-06,1,23.953125,30,68
gpw_sp,clean,144,13.329955031649792,7.749552982111627e-41,1,20.40625,30,193
gpw_sp,clean,145,6.36488314496926,9.771923558700116e-11,1,31.84375,30,65
gpw_sp,clean,146,11.969104788197729,2.579107902916299e-33,1,20.25,30,211
gpw_sp,clean,147,13.127529329493699,1.1450342595526815e-39,1,17.9375,30,201
gpw_sp,clean,148,7.593974108318479,1.5512020706915433e-14,1,20.046875,30,100
gpw_sp,clean,149,0.9203258808014362,0.17870124418950117,0,1318.0,30,33
gpw_sp,clean,150,13.175892103367714,6.0395558652698956e-40,1,26.453125,30,182
gpw_sp,clean,151,12.080213535193062,6.7185160993670125e-34,1,9.9453125,30,178
gpw_sp,clean,152,12.797738174151117,8.439813381122373e-38,1,17.140625,30,194
gpw_sp,clean,153,10.348983151283475,2.1147698191299667e-25,1,19.84375,30,179
gpw_sp,clean,154,12.189392851198598,1.770246468396893e-34,1,24.5625,30,140
gpw_sp,clean,155,0.8733405086943924,0.19123875348995162,0,1262.0,30,35
gpw_sp,clean,156,9.896263774113972,2.1605884678619173e-23,1,12.3046875,30,136
gpw_sp,clean,157,7.384675987876756,7.641254573630259e-14,1,18.71875,30,110
gpw_sp,clean,158,13.366178943763417,4.765639815333552e-41,1,14.7265625,30,191
gpw_sp,clean,159,0.3076082564922381,0.37919021844370265,0,-1.0,30,31
gpw_sp,clean,160,6.168556288396661,3.445815869902491e-10,1,46.15625,30,76
gpw_sp,clean,161,12.519676264664493,2.9136168549782237e-36,1,16.984375,30,180
gpw_sp,clean,162,8.79576554270145,7.10379869831484e-19,1,23.90625,30,141
gpw_sp,clean,163,6.755079923088339,7.137827029886824e-12,1,49.3125,30,89
gpw_sp,clean,164,0.40783701941098466,0.34169666664999065,0,113.375,30,37
gpw_sp,clean,165,10.300614533602207,3.500629817749557e-25,1,13.6953125,30,177
gpw_sp,clean,166,11.781665830928896,2.4262239923486727e-32,1,18.21875,30,197
gpw_sp,clean,167,12.339822352556222,2.7638855743298956e-35,1,18.359375,30,184
gpw_sp,clean,168,2.8431212409552984,0.0022337036371492544,0,44.8125,30,57
gpw_sp,clean,169,13.488878932679507,9.09222728552986e-42,1,27.296875,30,194
gpw_sp,clean,170,11.853287961809585,1.034549834713114e-32,1,17.046875,30,194
gpw_sp,clean,171,4.755980857227997,9.874259187456953e-07,1,87.9375,30,51
gpw_sp,clean,172,4.859223725585857,5.892345229198493e-07,1,34.625,30,70
gpw_sp,clean,173,1.812816855786008,0.034930036657498546,0,1528.0,30,36
gpw_sp,clean,174,10.287063961947908,4.029824935953589e-25,1,24.5625,30,132
gpw_sp,clean,175,7.274353442609906,1.74041770365285e-13,1,21.375,30,77
gpw_sp,clean,176,0.8486104541370982,0.198049043952659,0,-1.0,30,30
gpw_sp,clean,177,11.338805292141659,4.214362674416869e-30,1,20.4375,30,202
gpw_sp,clean,178,2.874370986073666,0.0020241656376419385,0,33.5625,30,49
gpw_sp,clean,179,12.655235012909502,5.233095447193744e-37,1,17.046875,30,182
gpw_sp,clean,180,13.734635142155133,3.148625009706656e-43,1,19.5,30,181
gpw_sp,clean,181,9.114273974071695,3.9599481690502236e-20,1,8.3046875,30,191
gpw_sp,clean,182,1.6354281392829786,0.05097966376665297,0,-1.0,30,30
gpw_sp,clean,183,12.796504594364631,8.574920481078634e-38,1,22.109375,30,192
gpw_sp,clean,184,12.472824470161642,5.251793781320708e-36,1,28.828125,30,164
gpw_sp,clean,185,1.7779192129859518,0.0377085621046341,0,54.0625,30,49
gpw_sp,clean,186,2.7835474709555066,0.002688399682226585,0,43.4375,19,30
gpw_sp,clean,187,11.242559995502791,1.2598390410056154e-29,1,17.796875,30,170
gpw_sp,clean,188,13.178050528595902,5.869250845912341e-40,1,24.375,30,182
gpw_sp,clean,189,5.804955243877974,3.2191599752034826e-09,1,11.265625,30,115
gpw_sp,clean,190,6.672076434894919,1.2610457120172317e-11,1,38.71875,30,70
gpw_sp,clean,191,7.171457611225567,3.7101706965350624e-13,1,24.046875,30,103
gpw_sp,clean,192,12.031192069987842,1.2180881801800013e-33,1,16.90625,30,186
gpw_sp,clean,193,2.872088873803852,0.002038841360954974,0,59.96875,30,53
gpw_sp,clean,194,7.108346902141034,5.872053681583235e-13,1,19.546875,30,107
gpw_sp,clean,195,10.77950857702766,2.1508887967856777e-27,1,12.8203125,30,161
gpw_sp,clean,196,14.048657002272344,3.925437988852518e-45,1,23.8125,30,208
gpw_sp,clean,197,14.447370003389553,1.3022109514666237e-47,1,18.984375,30,203
gpw_sp,clean,198,7.084343620404219,6.985243413628331e-13,1,31.359375,30,88
gpw_sp,clean,199,1.9455830748754899,0.025852420856774933,0,130.0,30,42
gpw_sp,synonym_30,0,7.201520223143534,2.977244653265774e-13,1,-1,30,198
gpw_sp,synonym_30,1,2.0984844734525114,0.017931185030776727,0,-1,30,135
gpw_sp,synonym_30,2,5.809143995588829,3.139653270739559e-09,1,-1,30,177
gpw_sp,synonym_30,3,7.099319720365366,6.268623450590115e-13,1,-1,30,213
gpw_sp,synonym_30,4,0.7671323006151602,0.22150142951885088,0,-1,30,35
gpw_sp,synonym_30,5,1.9328435400659856,0.026627737426195487,0,-1,30,44
gpw_sp,synonym_30,6,5.107221025602668,1.634656280999116e-07,1,-1,30,191
gpw_sp,synonym_30,7,1.2864262445107522,0.09914717200242312,0,-1,30,52
gpw_sp,synonym_30,8,1.8659215561435023,0.031026170615827384,0,-1,30,60
gpw_sp,synonym_30,9,0.837138256482693,0.2012574292965577,0,-1,30,48
gpw_sp,synonym_30,10,5.328541298367195,4.950234351278517e-08,1,-1,30,143
gpw_sp,synonym_30,11,6.376421555668829,9.063676549807483e-11,1,-1,30,191
gpw_sp,synonym_30,12,3.7806682059835834,7.820400228275708e-05,0,-1,30,59
gpw_sp,synonym_30,13,6.569051782370926,2.5318337165799603e-11,1,-1,30,201
gpw_sp,synonym_30,14,0.6619442119816912,0.2540034878823408,0,-1,30,34
gpw_sp,synonym_30,15,2.5592886758307047,0.005244330191114931,0,-1,30,99
gpw_sp,synonym_30,16,1.9715553317096728,0.024330195318534628,0,-1,30,105
gpw_sp,synonym_30,17,6.948767814071027,1.8424521683466807e-12,1,-1,30,192
gpw_sp,synonym_30,18,8.052464011131994,4.057180118690939e-16,1,-1,30,172
gpw_sp,synonym_30,19,2.736304258288533,0.003106677388282241,0,-1,30,56
gpw_sp,synonym_30,20,5.162196404655004,1.2203450571762598e-07,1,-1,30,205
gpw_sp,synonym_30,21,0.21278986603815447,0.4157454342320419,0,-1,30,42
gpw_sp,synonym_30,22,3.5562440633575574,0.0001880973078204526,0,-1,30,73
gpw_sp,synonym_30,23,5.728724854753931,5.0594181412068154e-09,1,-1,30,191
gpw_sp,synonym_30,24,3.7757223233076447,7.977232387000987e-05,0,-1,30,52
gpw_sp,synonym_30,25,0.40433425146036395,0.3429834708331485,0,-1,30,31
gpw_sp,synonym_30,26,6.858075310614975,3.4897232591471927e-12,1,-1,30,191
gpw_sp,synonym_30,27,4.976819257010745,3.2318812764754664e-07,1,-1,30,213
gpw_sp,synonym_30,28,5.495136894875931,1.9520372301221772e-08,1,-1,30,205
gpw_sp,synonym_30,29,3.4421459404989734,0.00028855940126979373,0,-1,30,231
gpw_sp,synonym_30,30,6.519173918244467,3.5347823241786124e-11,1,-1,30,182
gpw_sp,synonym_30,31,7.005933126500298,1.2267254411700547e-12,1,-1,30,187
gpw_sp,synonym_30,32,5.0043990709199475,2.8018281041942614e-07,1,-1,30,197
gpw_sp,synonym_30,33,8.508525889056026,8.807928497937013e-18,1,-1,30,209
gpw_sp,synonym_30,34,4.104864900820179,2.0227561626379932e-05,1,-1,30,204
gpw_sp,synonym_30,35,4.228625215444502,1.1756182261237944e-05,1,-1,30,172
gpw_sp,synonym_30,36,4.84783529194524,6.240798074077965e-07,1,-1,30,116
gpw_sp,synonym_30,37,7.5858330212647465,1.6517882373610376e-14,1,-1,30,202
gpw_sp,synonym_30,38,8.233101482696094,9.121376152845621e-17,1,-1,30,193
gpw_sp,synonym_30,39,7.961491201306517,8.498907677988074e-16,1,-1,30,182
gpw_sp,synonym_30,40,6.604874205416689,1.9892751453841568e-11,1,-1,30,187
gpw_sp,synonym_30,41,7.122074150049774,5.315741493853507e-13,1,-1,30,200
gpw_sp,synonym_30,42,6.555298993716166,2.7765250740680432e-11,1,-1,30,193
gpw_sp,synonym_30,43,2.2069165981453853,0.013659943300604833,0,-1,30,49
gpw_sp,synonym_30,44,8.5324116518662,7.16639999032486e-18,1,-1,30,203
gpw_sp,synonym_30,45,1.0462974986751004,0.14771184995717068,0,-1,30,48
gpw_sp,synonym_30,46,5.930209134125856,1.5127454123351271e-09,1,-1,30,202
gpw_sp,synonym_30,47,5.665009145927286,7.350834728219504e-09,1,-1,30,208
gpw_sp,synonym_30,48,6.214097994404236,2.5810153729424817e-10,1,-1,30,200
gpw_sp,synonym_30,49,5.011849528074093,2.6954676636665933e-07,1,-1,30,84
gpw_sp,synonym_30,50,6.50163030345202,3.972708516988812e-11,1,-1,30,207
gpw_sp,synonym_30,51,7.6588769620204555,9.37829908724844e-15,1,-1,30,190
gpw_sp,synonym_30,52,6.206438726852271,2.70993691606929e-10,1,-1,30,182
gpw_sp,synonym_30,53,3.878452889338421,5.256143930348703e-05,0,-1,30,136
gpw_sp,synonym_30,54,5.851269563673551,2.4391741176398615e-09,1,-1,30,117
gpw_sp,synonym_30,55,6.9206584672539995,2.247745603647968e-12,1,-1,30,204
gpw_sp,synonym_30,56,-0.858729845769252,0.8047552098894284,0,-1,30,35
gpw_sp,synonym_30,57,5.8603262351706285,2.3097935466637805e-09,1,-1,30,187
gpw_sp,synonym_30,58,3.3013177910592213,0.0004811590857007625,0,-1,30,65
gpw_sp,synonym_30,59,3.514176860176272,0.00022055950417056971,0,-1,30,72
gpw_sp,synonym_30,60,4.285890204671082,9.100443469920567e-06,1,-1,30,135
gpw_sp,synonym_30,61,5.67900077652094,6.774193232724738e-09,1,-1,30,110
gpw_sp,synonym_30,62,1.4545300952438647,0.07289969796550652,0,-1,30,54
gpw_sp,synonym_30,63,5.038270507170366,2.3487861135705537e-07,1,-1,30,97
gpw_sp,synonym_30,64,7.024304982060227,1.0756721432339716e-12,1,-1,30,192
gpw_sp,synonym_30,65,6.260399951054663,1.9199568261763305e-10,1,-1,30,182
gpw_sp,synonym_30,66,5.398887444103863,3.3527712306450335e-08,1,-1,30,81
gpw_sp,synonym_30,67,6.173414477842775,3.3415353692830117e-10,1,-1,30,219
gpw_sp,synonym_30,68,6.8068590713724415,4.987627994408386e-12,1,-1,30,200
gpw_sp,synonym_30,69,7.073274798976974,7.565970389490665e-13,1,-1,30,167
gpw_sp,synonym_30,70,3.350457356652586,0.000403391152481523,0,-1,30,79
gpw_sp,synonym_30,71,-0.7162969439630539,0.7630959932897521,0,-1,30,32
gpw_sp,synonym_30,72,5.011376264158676,2.7021064113724023e-07,1,-1,30,198
gpw_sp,synonym_30,73,7.117903045582102,5.479070358772053e-13,1,-1,30,182
gpw_sp,synonym_30,74,8.513692133977097,8.424048351022655e-18,1,-1,30,173
gpw_sp,synonym_30,75,4.23043541073289,1.1661970433873077e-05,1,-1,30,153
gpw_sp,synonym_30,76,5.996609154903224,1.0074009894872424e-09,1,-1,30,212
gpw_sp,synonym_30,77,0.9907634063829172,0.16090056085927984,0,-1,30,61
gpw_sp,synonym_30,78,5.864146146686677,2.257248634715854e-09,1,-1,30,175
gpw_sp,synonym_30,79,7.2296684501120625,2.4208730526632634e-13,1,-1,30,177
gpw_sp,synonym_30,80,6.9154801253623175,2.3314070664642114e-12,1,-1,30,218
gpw_sp,synonym_30,81,0.5860905736541074,0.2789073252502069,0,-1,30,43
gpw_sp,synonym_30,82,5.670429481154289,7.121999559249353e-09,1,-1,30,219
gpw_sp,synonym_30,83,0.30810662820052404,0.3790005989203462,0,-1,30,35
gpw_sp,synonym_30,84,4.370642095298606,6.194085298778481e-06,1,-1,30,99
gpw_sp,synonym_30,85,4.660605395014965,1.5764033297401249e-06,1,-1,30,111
gpw_sp,synonym_30,86,6.696903822333422,1.0644081302922963e-11,1,-1,30,171
gpw_sp,synonym_30,87,6.488792598740203,4.3263490415309316e-11,1,-1,30,180
gpw_sp,synonym_30,88,7.000419055096804,1.2759902017954062e-12,1,-1,30,199
gpw_sp,synonym_30,89,5.815520913153297,3.022267768398619e-09,1,-1,30,98
gpw_sp,synonym_30,90,7.242895173918867,2.1960319057442633e-13,1,-1,30,192
gpw_sp,synonym_30,91,4.17169297024459,1.5117242621442542e-05,1,-1,30,209
gpw_sp,synonym_30,92,5.239539668959724,8.048882065831128e-08,1,-1,30,151
gpw_sp,synonym_30,93,6.784627248933656,5.8193306729745356e-12,1,-1,30,168
gpw_sp,synonym_30,94,8.030391383635088,4.858110110240258e-16,1,-1,30,179
gpw_sp,synonym_30,95,2.1774257400762287,0.014724408450003702,0,-1,30,39
gpw_sp,synonym_30,96,0.7805731504552904,0.21752679423258447,0,-1,30,38
gpw_sp,synonym_30,97,5.899392314197298,1.8242140005762925e-09,1,-1,30,154
gpw_sp,synonym_30,98,6.107606719142747,5.056809343474473e-10,1,-1,30,197
gpw_sp,synonym_30,99,10.376907893438531,1.5791973546859303e-25,1,-1,24,106
gpw_sp,synonym_30,100,7.356344445363272,9.450745487523562e-14,1,-1,30,191
gpw_sp,synonym_30,101,7.913149570350806,1.2547877498567056e-15,1,-1,30,204
gpw_sp,synonym_30,102,6.95253256387797,1.7939298965609964e-12,1,-1,30,193
gpw_sp,synonym_30,103,7.7031718650574765,6.636482575122566e-15,1,-1,30,200
gpw_sp,synonym_30,104,2.363181037687973,0.009059408039129151,0,-1,30,50
gpw_sp,synonym_30,105,0.10681091672692278,0.4574694933639157,0,-1,18,18
gpw_sp,synonym_30,106,6.960877013243563,1.690804478494854e-12,1,-1,30,203
gpw_sp,synonym_30,107,3.3155070942161347,0.00045738509598814835,0,-1,30,192
gpw_sp,synonym_30,108,3.4909474169277837,0.0002406554859249039,0,-1,30,185
gpw_sp,synonym_30,109,8.420559729726378,1.873449161001135e-17,1,-1,30,210
gpw_sp,synonym_30,110,3.852011895134333,5.857566533490283e-05,0,-1,30,71
gpw_sp,synonym_30,111,6.797009535151644,5.340651551479679e-12,1,-1,30,203
gpw_sp,synonym_30,112,5.647606178566284,8.134867587773719e-09,1,-1,30,186
gpw_sp,synonym_30,113,5.654079520638683,7.83418313677316e-09,1,-1,30,214
gpw_sp,synonym_30,114,6.051683045867539,7.167014286809434e-10,1,-1,30,203
gpw_sp,synonym_30,115,6.275868830391431,1.7384360765608377e-10,1,-1,30,154
gpw_sp,synonym_30,116,5.663704426891454,7.406974714472813e-09,1,-1,30,202
gpw_sp,synonym_30,117,2.8435174168853528,0.002230928535184914,0,-1,30,76
gpw_sp,synonym_30,118,5.4984444299040725,1.9157812280541555e-08,1,-1,30,196
gpw_sp,synonym_30,119,4.840851434425871,6.464200084205922e-07,1,-1,30,112
gpw_sp,synonym_30,120,6.36086657259946,1.0030933046272701e-10,1,-1,30,188
gpw_sp,synonym_30,121,4.5023388200365275,3.360486098988157e-06,1,-1,30,89
gpw_sp,synonym_30,122,0.2109303211714566,0.41647082175102107,0,-1,30,53
gpw_sp,synonym_30,123,4.184625644178141,1.428182137644358e-05,1,-1,30,111
gpw_sp,synonym_30,124,7.874954395457896,1.704335839081702e-15,1,-1,30,175
gpw_sp,synonym_30,125,4.475058679868257,3.819516496824243e-06,1,-1,30,198
